T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.935742700,33.286564218,3.050258424,.996910100,35.219217018,5.0125649645,.0000739694,3280,2668,6618140,3505.2370699766,2676.2694048339,1172444.7975102167,5.644734843,1.932652800,Cloud/Edge,FogLAMP
.858016800,33.286564218,3.050258424,.935338200,35.079919218,5.0125649645,.0000739694,3280,2688,6618140,3822.7689714234,2873.8268147286,1172444.7975102167,5.644734843,1.793355000,Cloud/Edge,FogLAMP
.962539100,33.286564218,3.050258424,.894131100,35.143234418,5.0125649645,.0000739694,3280,2668,6618140,3407.6537773894,2983.9024724674,1172444.7975102167,5.644734843,1.856670200,Cloud/Edge,FogLAMP
.903616300,33.286564218,3.050258424,.945531100,35.135711618,5.0125649645,.0000739694,3280,2668,6618140,3629.8592665935,2821.6946010554,1172444.7975102167,5.644734843,1.849147400,Cloud/Edge,FogLAMP
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.910326200,38.201143842,3.949942615,1.400172700,40.511642742,NA,.0000848905,167188,879420,35459092,183657.2428652498,628079.6647442133,1565056.1036966763,22.656754551,2.310498900,Cloud/Edge,YOLO
.725856700,37.110162078,2.795587437,1.334645100,39.170663878,NA,.0000824662,145296,837968,35459092,200171.7418878960,627858.2973106483,1518599.7505661648,23.349860282,2.060501800,Cloud/Edge,YOLO
.892932400,37.291161630,2.721916059,1.475701900,39.659795930,NA,.0000828684,386656,765712,35459092,433018.2217601242,518879.8632027240,1592005.2265341656,22.273225872,2.368634300,Cloud/Edge,YOLO
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.852259900,17.566706565,3.304861082,.742548400,19.161514865,3.8546192822,.0000390367,149280,3336,6618180,175157.8362422073,4492.6364395910,1129087.2507699745,5.861531069,1.594808300,Cloud/Edge,Pocket-Sphinx
.953921700,23.801672339,1.972028095,.709306000,25.464900039,3.5842518345,.0000528920,216044,3344,6618140,226479.8043696877,4714.4673807919,1198844.1080207294,5.520434188,1.663227700,Cloud/Edge,Pocket-Sphinx
.797911100,27.052044968,3.360143561,1.079861500,28.929817568,4.0737197128,.0000601150,216024,3352,6618140,270736.9279610222,3104.1017760147,1192708.0517774148,5.548834847,1.877772600,Cloud/Edge,Pocket-Sphinx
